ⲛⲥⲱⲃⲉ	ⲁⲩⲱ	·	·
ⲧⲉⲛⲟⲩ	ⲡϣⲓⲃⲉ	ⲡⲉ	ⲡⲉ
ⲥⲟⲩⲧⲛ	ⲉⲃⲟⲗ	ⲧⲟⲟⲧⲟⲩ	ⲧⲟⲟⲧ|ⲟⲩ
ⲥⲟⲩⲧⲛ	ⲉⲃⲟⲗ	ⲧⲟⲟⲧⲟⲩ	ⲧⲟⲟⲧ|ⲟⲩ
ϩⲛⲛⲁⲥⲡⲉ	ⲙⲙⲱⲧⲛ	ⲉⲓⲛⲁϯϩⲏⲩ	ⲉ|ⲓ|ⲛⲁ|ϯϩⲏⲩ
ⲙⲡⲟⲛⲏⲣⲟⲥ	ⲉϥⲥⲱϣ	ⲁⲩⲱ	ⲁⲩⲱ
ⲛⲟⲩⲟⲣⲅⲏ	ⲉⲃⲟⲗ	ⲙⲛⲟⲩϭⲱⲛⲧ	ⲙⲛ|ⲟⲩ|ϭⲱⲛⲧ
ϫⲉⲉⲣⲉⲧⲉⲕⲕⲗⲏⲥⲓⲁ	ⲛⲟⲩⲕⲱⲧ	ϫⲓ	ϫⲓ
ⲅⲁⲣ	ⲡϩⲏⲧ	ⲡⲉⲛⲧⲁϥⲥⲟⲩⲛ	ⲡ|ⲉⲛⲧ|ⲁ|ϥ|ⲥⲟⲩⲛ
ⲛⲁⲩ	ⲧⲏⲣⲧⲛ	ϫⲉⲛⲧⲱⲧⲛ	ϫⲉ|ⲛⲧⲱⲧⲛ
ⲧⲉⲛⲟⲩ	ⲉⲡⲉⲓⲇⲏ	ϭⲉ	ϭⲉ
ⲟⲛ	ⲛⲣⲱⲙⲉ	ⲧⲉϩⲉ	ⲧⲉ|ϩⲉ
ⲥⲟⲟⲩⲛ	ϫⲉⲟⲩ	ⲁⲛ	ⲁⲛ
ⲥⲟⲟⲩⲛ	ϫⲉⲟⲩ	ⲁⲛ	ⲁⲛ
·	·	ⲛⲛⲉⲅⲣⲁⲫⲏ	ⲛ|ⲛⲉ|ⲅⲣⲁⲫⲏ
·	·	ⲛⲛⲉⲅⲣⲁⲫⲏ	ⲛ|ⲛⲉ|ⲅⲣⲁⲫⲏ
ⲡⲉⲣⲟ	ⲙⲁⲣⲉϥⲉⲓ	ⲙⲡⲓⲥⲣⲁⲏⲗ	ⲙ|ⲡ|ⲓⲥⲣⲁⲏⲗ
ⲛⲧⲛⲉⲓⲛⲉ	ⲛⲛⲕⲟⲥⲙⲏⲥⲓⲥ	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ
·	ⲁⲛ	ⲉⲧⲉⲛⲥⲉⲥⲙⲟⲛⲧ	ⲉⲧⲉ|ⲛ|ⲥⲉ|ⲥⲙⲟⲛⲧ
ⲙⲙⲉⲉⲣⲉ	ⲛⲛⲉⲧⲛⲕⲟⲧⲕⲛⲧⲉⲩϣⲏ	ⲛⲑⲉ	ⲛ|ⲧ|ϩⲉ
ⲛⲧⲁⲓⲉⲓ	ⲁⲛ	ϩⲛⲟⲩϫⲓⲥⲉ	ϩⲛ|ⲟⲩ|ϫⲓⲥⲉ
ϣⲡϩⲓⲥⲉ	ⲛⲙⲙⲁⲩ	ϩⲱⲟⲩ	ϩⲱ|ⲟⲩ
ϣⲡϩⲓⲥⲉ	ⲛⲙⲙⲁⲩ	ϩⲱⲟⲩ	ϩⲱ|ⲟⲩ
ⲛⲉϫⲕⲁⲉⲓⲛ	ⲛⲛⲁϩⲣⲙⲡⲉϥϩⲟ	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ
·	ⲛⲧⲉⲩϣⲏ	ⲉⲩⲛⲕⲟⲧⲕ	ⲉ|ⲩ|ⲛⲕⲟⲧⲕ
ϫⲉⲉⲣⲉⲧⲛϣⲁϫⲉ	ϩⲛⲧⲉϩⲓⲏ	ⲙⲛⲛⲉⲧⲛⲉⲣⲏⲩ	ⲙⲛ|ⲛⲉⲧⲛ|ⲉⲣⲏⲩ
ϫⲉⲉⲣϣⲁⲛⲧⲉⲡⲣⲱ	ⲧⲛⲛⲁⲡⲱⲱⲛⲉ	ⲟⲩⲉⲓⲛⲉ	ⲟⲩⲉⲓⲛⲉ
ⲕⲛⲁϣⲟⲡⲟⲩ	ϩⲙⲡⲉⲓⲙⲉⲉⲩⲉ	ⲉⲣⲟⲕ	ⲉⲣⲟ|ⲕ
ⲉϩⲟⲩⲛ	ϥϫⲓϣⲕⲁⲕ	ⲉⲣⲟϥ	ⲉⲣⲟ|ϥ
ⲛⲧⲁϯϩⲁⲡ	ⲛⲧⲁⲧⲥⲁⲃⲟⲟⲩ	ⲉⲣⲟⲟⲩ	ⲉⲣⲟ|ⲟⲩ
ⲛϭⲓϩⲟⲓⲛⲉ	ⲛϩⲏⲧⲛ	ϩⲣⲁⲓ	ϩⲣⲁⲓ
ⲟⲩⲕⲟⲩⲛ	ⲉⲧⲣⲉⲛⲧⲁⲙⲟⲟⲩ	ⲧⲉⲟⲩⲱϣ	ⲧⲉ|ⲟⲩⲱϣ
ⲕⲁⲧⲁⲡⲉⲛⲧⲁϥⲉⲓ	ϩⲛⲧⲟⲩⲧⲁⲡⲣⲟ	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ
ⲉϣⲁⲩⲡⲱϣ	ⲙⲛⲡⲉⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ	ⲉϫⲱⲟⲩ	ⲉϫⲱ|ⲟⲩ
ⲧⲁⲉⲓⲟⲟⲩ	.	ϩⲙⲡⲉⲕⲏⲓ	ϩⲙ|ⲡⲉⲕ|ⲏⲓ
ⲡⲁⲓ	ⲙⲁⲣⲉϥϣⲱⲡⲉ	ϫⲉⲡⲣⲙⲣⲁϣ	ϫⲉ|ⲡ|ⲣⲙⲣⲁϣ
ⲡⲁⲓ	ⲙⲁⲣⲉϥϣⲱⲡⲉ	ϫⲉⲡⲣⲙⲣⲁϣ	ϫⲉ|ⲡ|ⲣⲙⲣⲁϣ
ⲛⲧⲱⲧⲛ	ⲛⲛⲉⲧϩⲓϩⲟⲩⲛ	ⲕⲣⲓⲛⲉ	ⲕⲣⲓⲛⲉ
ⲧⲏⲣⲟⲩ	ⲁⲛⲟⲕ	ⲁⲗⲗⲁ	ⲁⲗⲗⲁ
ⲙⲙⲟⲓ	ⲛⲧⲟϥ	ⲛϣⲟⲙⲛⲧⲥⲱⲱⲡ	ⲛ|ϣⲟⲙⲛⲧ|ⲥⲱⲱⲡ
ϣⲁⲣⲱⲧⲛ	ⲛⲧⲁⲓⲉⲓ	ⲛⲁⲥⲛⲏⲩ	ⲛⲁ|ⲥⲛⲏⲩ
ⲙⲡⲛⲟⲩⲧⲉ	ⲡⲉϫⲉⲡⲥⲟⲛ	.	.
ⲛϩⲏⲧϥ	ϫⲉⲡⲣⲙⲣⲁϣ	ⲡⲁⲓ	ⲡⲁⲓ
.	ϩⲛⲧⲁⲥⲡⲉ	ⲡⲉⲧϣⲁϫⲉ	ⲡ|ⲉⲧ|ϣⲁϫⲉ
ⲛϩⲙϩⲁⲗ	·	ⲛⲥϩⲓⲙⲉ	ⲛ|ⲥϩⲓⲙⲉ
ⲉⲡⲟⲩϩⲏⲧ	ⲛⲁϥ	ⲉⲣⲉϭⲱⲗⲡ	ⲉⲣⲉ|ϭⲱⲗⲡ
ⲛⲧⲁⲛϣⲁϫⲉ	ⲛⲁⲓ	ⲉⲧⲃⲏⲏⲧⲟⲩ	ⲉⲧⲃⲏⲏⲧ|ⲟⲩ
ⲡⲉϫⲁϥ	ϯϣⲛϩⲧⲏⲉⲓ	ⲛⲁⲩ	ⲛⲁ|ⲩ
ⲧϩⲉ	ⲙⲡⲛⲟⲩⲧⲉ	ⲛⲧⲙⲛⲧⲣⲣⲟ	ⲛ|ⲧ|ⲙⲛⲧⲣⲣⲟ
ⲉⲡⲛⲟⲩⲧⲉ	ϫⲉ	ⲉⲡⲧⲏⲣϥ	ⲉ|ⲡ|ⲧⲏⲣ|ϥ
.	ⲛⲧⲉϥⲥⲩⲛⲉⲓⲇⲏⲥⲓⲥ	ⲙⲏ	ⲙⲏ
ⲛϭⲓⲛⲉⲛⲧⲁⲩⲉⲓ	ⲛⲟⲩⲛⲟϭ	·	·
ⲛⲟⲩⲱⲧ	ⲙⲙⲟⲟⲩ	ⲛⲉⲧⲉⲧⲛⲑⲗⲓⲃⲉ	ⲛⲉ|ⲧⲉⲧⲛ|ⲑⲗⲓⲃⲉ
ⲙⲛⲡⲉⲛⲙⲟⲥⲧⲉ	ⲉⲛⲉⲛⲉⲣⲏⲩ	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ
ⲙⲛⲡⲉⲛⲙⲟⲥⲧⲉ	ⲉⲛⲉⲛⲉⲣⲏⲩ	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ
·	ⲡⲉⲧϩⲟⲗϭ	ⲁⲩⲱ	ⲁⲩⲱ
ⲡⲛⲟⲩⲧⲉ	ⲉⲧⲁⲩⲝⲁⲛⲉ	ⲡⲉ	ⲡⲉ
ⲙⲡϣⲱϥ	ⲙⲡⲙⲁ	ⲉⲥⲁϩⲉⲣⲁⲧⲥ	ⲉ|ⲥ|ⲁϩⲉⲣⲁⲧ|ⲥ
ⲁⲩⲡⲱⲧ	ⲉⲩϫⲱ	ⲛⲥⲱϥ	ⲛⲥⲱ|ϥ
ⲛⲙⲙⲁⲩ	ⲧⲛⲧⲁⲩⲟ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
ⲛⲛⲁⲓ	ⲁⲗⲗⲁ	·	·
ⲛⲛⲁⲓ	ⲁⲗⲗⲁ	·	·
.	ⲉϩⲟⲩⲛ	ⲁⲩϯⲁⲁⲥ	ⲁ|ⲩ|ϯⲁⲁⲥ
·	ⲛⲧⲁⲡⲙⲁⲕⲁⲣⲓⲟⲥ	ⲧⲁⲓ	ⲧⲁⲓ
ⲁⲗⲗⲁ	ϩⲛⲧⲕⲁⲕⲓⲁ	ⲁⲣⲓⲕⲟⲩⲓ	ⲁⲣⲓ|ⲕⲟⲩⲓ
ⲡϣⲏⲣⲉ	ⲉϥϩⲙⲟⲟⲥ	ⲛⲁⲗⲫⲁⲓⲟⲥ	ⲛ|ⲁⲗⲫⲁⲓⲟⲥ
ⲛϭⲓⲡⲉⲓⲱⲧ	ϣⲏⲙ	ⲙⲡϣⲏⲣⲉ	ⲙ|ⲡ|ϣⲏⲣⲉ
ⲁⲇⲁⲙ	ⲉⲟⲩⲯⲩⲭⲏ	ϣⲱⲡⲉ	ϣⲱⲡⲉ
ⲙⲡⲉϥⲉⲣⲱⲧⲉ	ⲙⲏ	.	.
ⲛⲥⲉⲥⲕⲁⲛⲇⲁⲗⲓⲍⲉ	ⲉⲃⲟⲗ	ⲛⲟⲩⲁ	ⲛ|ⲟⲩⲁ
ⲙⲛⲧⲁⲙⲛⲧⲛⲟⲩⲧⲉ	ⲁϥϭⲱ	.	.
ⲛⲥⲁ	ⲁⲩⲱ	ⲙⲙⲓⲗⲓⲟⲛ	ⲙ|ⲙⲓⲗⲓⲟⲛ
ϯⲛⲁϣⲁϫⲉ	.	ϩⲁⲣⲟⲕ	ϩⲁⲣⲟ|ⲕ
ⲡⲟⲩⲁ	ⲛⲁϥ	ϫⲓ	ϫⲓ
ⲉϥϭⲟⲟⲗⲉ	ⲟⲛ	ⲇⲉ	ⲇⲉ
ⲉϥϭⲟⲟⲗⲉ	ⲟⲛ	ⲇⲉ	ⲇⲉ
ⲉϥⲉⲓⲣⲉ	·	ⲛⲛⲉϥϩⲃⲏⲩⲉ	ⲛ|ⲛⲉϥ|ϩⲃⲏⲩⲉ
ϫⲉⲛⲁⲛⲟⲩⲡⲁⲓ	ⲉⲧϣⲟⲟⲡ	ⲉⲧⲃⲉⲧⲁⲛⲁⲅⲕⲏ	ⲉⲧⲃⲉ|ⲧ|ⲁⲛⲁⲅⲕⲏ
ⲉⲧⲣⲉⲩϣⲱⲡⲉ	ⲛϩⲉⲛⲕⲟⲟⲩⲉ	ⲛϩⲙϩⲁⲗ	ⲛ|ϩⲙϩⲁⲗ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
.	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
·	ⲙⲡϥⲁϩⲉⲣⲁⲧϥ	ⲁⲩⲱ	ⲁⲩⲱ
ⲛⲁϫⲉⲛϣⲁϫⲉ	ⲕⲁⲛ	ⲛⲧⲉⲓϩⲉ	ⲛ|ⲧⲉⲓ|ϩⲉ
ⲛⲁϫⲉⲛϣⲁϫⲉ	ⲕⲁⲛ	ⲛⲧⲉⲓϩⲉ	ⲛ|ⲧⲉⲓ|ϩⲉ
ⲛⲓⲙ	ⲏ	ⲡⲉⲧⲛⲁϫⲱϩⲙ	ⲡ|ⲉⲧ|ⲛⲁ|ϫⲱϩⲙ
ⲁⲩⲱ	·	ⲉϥϩⲁϩⲟⲧⲉ	ⲉ|ϥ|ϩⲁϩⲟⲧⲉ
ⲛⲛⲉⲛⲃⲁⲗ	ⲉⲣⲟϥ	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ
ⲛⲓⲙ	ϩⲁⲣⲱⲧⲛ	ⲉⲧⲟⲩⲛⲁⲕⲁⲁⲩ	ⲉⲧ|ⲟⲩ|ⲛⲁ|ⲕⲁⲁ|ⲩ
ⲉϥⲕⲏⲣⲩⲥⲥⲉ	ⲙⲡⲛⲟⲩⲧⲉ	ⲙⲡⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ	ⲙ|ⲡ|ⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ
ⲛⲓⲏⲥⲟⲩⲥ	ⲁϥϣⲉⲡ	ⲁⲩⲱ	ⲁⲩⲱ
ⲉⲡⲉⲓ	ⲉⲛⲉⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲛ	ⲛⲧⲉⲧⲛϩⲉⲛⲣⲉϥⲕⲱϩ	ⲛⲧⲉⲧⲛ|ϩⲉⲛ|ⲣⲉϥⲕⲱϩ
ϫⲉⲡⲉⲓⲱⲧ	ⲉⲧϣⲓⲛⲉ	ⲙⲡⲣⲱⲙⲉ	ⲙ|ⲡ|ⲣⲱⲙⲉ
ϫⲉⲛⲧϩⲉ	ⲛϫⲟⲓ	ⲉⲧⲉⲙⲛϭⲟⲙ	ⲉⲧⲉ|ⲙⲛ|ϭⲟⲙ
ⲛϣⲏⲣⲉ	ⲉϫⲛⲛⲉⲩⲉⲓⲟⲧⲉ	ⲛⲁⲧⲱⲟⲩⲛ	ⲛⲁ|ⲧⲱⲟⲩⲛ
ⲛⲑⲉ	,	ⲛⲧⲁⲕϫⲟⲟⲥ	ⲛⲧ|ⲁ|ⲕ|ϫⲟⲟ|ⲥ
ⲛⲟⲩ	ⲉⲃⲟⲗ	ⲉϫⲱⲕ	ⲉϫⲱ|ⲕ
ⲙⲛⲛⲁⲡⲟⲥⲧⲟⲗⲟⲥ	ϩⲙϩⲁⲗ	ⲣ	ⲣ
ⲡⲉ	ⲉϥϣⲓⲡⲉ	ϩⲓⲡⲁϩⲟⲩ	ϩⲓ|ⲡⲁϩⲟⲩ
ⲛⲙⲙⲁⲓ	ⲁⲩⲱ	.	.
ⲉⲣⲟϥ	ⲉϣⲁϥⲧⲁⲁⲩ	·	·
ϩⲧⲟⲟⲩⲉ	ⲛⲥⲟⲩⲟⲩⲁ	ⲇⲉ	ⲇⲉ
ϯⲥⲧⲟⲓⲭⲉⲓ	†	ⲫⲓⲗⲟⲑⲉⲟⲥ	ⲫⲓⲗⲟⲑⲉⲟⲥ
[ ]	ⲟϣⲉ	[ ]	[ ]
ⲃⲓⲕⲧⲱⲣ	ⲙⲡⲉϥⲡⲉⲓⲑⲉ	·	·
ⲉⲣⲉⲃⲁⲗ	ⲙⲙⲟⲕ	ⲥⲛⲁⲩ	ⲥⲛⲁⲩ
·	ⲉⲛⲏⲡ	ϫⲉⲉⲛⲛⲉⲛϣⲱⲡⲉ	ϫⲉ|ⲉ|ⲛⲛⲉ|ⲛ|ϣⲱⲡⲉ
ⲉⲡⲁϩⲟⲩ	ⲛϩⲏⲧⲟⲩ	·	·
ⲛⲛⲁⲓ	ⲁⲗⲗⲁ	.	.
ⲡⲉⲧⲁⲛⲁⲕⲣⲓⲛⲉ	ⲙⲙⲟⲓ	ⲇⲉ	ⲇⲉ
ⲁϥⲧⲃⲃⲟⲟⲩ	ⲛⲉⲧⲙⲟⲟⲩⲧ	.	.
ϩⲙⲡⲕⲟⲥⲙⲟⲥ	ⲥⲉⲛⲁϣⲁϫⲉ	ⲧⲏⲣϥ	ⲧⲏⲣ|ϥ
ⲛⲉⲓⲇⲱⲗⲟⲛ	.	ⲛϩⲏⲧϥ	ⲛϩⲏⲧ|ϥ
ⲛⲧⲁⲓϥⲓⲧⲉϥⲁⲡⲉ	ⲛⲧⲁϥⲧⲱⲟⲩⲛ	ⲛⲧⲟϥⲡⲉ	ⲛⲧⲟϥ|ⲡⲉ
ⲙⲛⲛⲉⲩⲉⲣⲏⲩ	ⲛⲧⲉⲣⲉⲡⲥⲏⲩ	.	.
ⲧⲟⲩⲉⲡⲓⲥⲧⲏ	·	ⲙⲏⲧⲉ	ⲙⲏⲧⲉ
·	ⲛⲥⲉⲡⲣⲟϩⲓⲥⲧⲁ	ⲁⲩⲱ	ⲁⲩⲱ
ⲛϩⲏⲕⲉ	ⲉϩⲣⲁⲓ	ⲁⲥⲛⲟⲩϫⲉ	ⲁ|ⲥ|ⲛⲟⲩϫⲉ
ⲛϭⲓⲛⲉⲧⲙⲟⲟϣⲉ	.	ⲛϩⲏⲧϥ	ⲛϩⲏⲧ|ϥ
ⲁⲩⲱ	·	ⲛⲥⲕⲉⲡⲁⲥⲧⲏⲥ	ⲛ|ⲥⲕⲉⲡⲁⲥⲧⲏⲥ
ⲉϣϫⲉ	ⲙⲡϥⲕⲁⲁⲥ	ⲧⲉⲧⲙⲙⲁⲩ	ⲧ|ⲉⲧ|ⲙⲙⲁⲩ
ⲉⲩⲛⲁϣⲱⲡⲉ	ⲛⲟⲩⲏⲣ	ⲉⲩⲧϭⲁⲓⲏⲩ	ⲉ|ⲩ|ⲧϭⲁⲓⲏⲩ
ⲙⲙⲟϥ	ⲉϩⲣⲁⲓ	ⲁϥⲉⲓ	ⲁ|ϥ|ⲉⲓ
ⲩϫⲱ	ⲛⲁϥ	ⲙⲙⲟⲥ	ⲙⲙⲟ|ⲥ
,	ⲉⲩⲥⲙⲟⲩ	ⲁⲩⲱ	ⲁⲩⲱ
ⲡⲉ	ⲉϥϩⲱⲃⲧ	ⲛϭⲓⲟⲩⲙⲟⲛⲁⲭⲟⲥ	ⲛϭⲓ|ⲟⲩ|ⲙⲟⲛⲁⲭⲟⲥ
ϣⲁⲛⲧⲉⲧⲛⲥⲉⲩϩ	ⲙⲡⲙⲁⲥⲉ	ⲧⲉⲧⲓⲙⲏ	ⲧⲉ|ⲧⲓⲙⲏ
ⲉⲃⲟⲗ	ⲉϩⲣⲁⲓ	ⲉϫⲛϩⲏⲧϥ	ⲉϫⲛ|ϩⲏⲧ|ϥ
ⲣⲱ	ⲛϩⲏⲧⲧⲏⲩⲧⲛ	ⲉⲩⲡⲟⲣⲛⲉⲓⲁ	ⲉ|ⲩ|ⲡⲟⲣⲛⲉⲓⲁ
ϫⲉⲕⲁⲥ	ⲛⲁϫⲡⲓⲉⲧⲉϥⲯⲩⲭⲏ	ⲉⲣⲉⲡⲣⲱⲙⲉ	ⲉⲣⲉ|ⲡ|ⲣⲱⲙⲉ
ⲛⲓⲙ	ⲡⲕⲉⲟⲩⲁ	ⲡⲉ	ⲡⲉ
ⲛⲓⲙ	ⲡⲕⲉⲟⲩⲁ	ⲡⲉ	ⲡⲉ
ⲉⲧⲉⲛϥϯ	ⲁⲛ	ⲅⲁⲣ	ⲅⲁⲣ
ⲉϥⲉⲓⲛⲉ	ϩⲛⲧⲡⲟⲗⲓⲥ	ⲙⲙⲟⲕ	ⲙⲙⲟ|ⲕ
ϫⲉⲟⲩⲟⲉⲓⲕ	ⲡⲉ	ⲛⲟⲩⲱⲧ	ⲛ|ⲟⲩⲱⲧ
ⲛⲁⲅⲁⲑⲟⲛ	ⲛϩⲉⲛⲣⲱⲙⲉ	ⲛⲁϣⲱⲡⲉ	ⲛⲁ|ϣⲱⲡⲉ
ϩⲉⲛⲭⲣⲏⲙⲁ	ϣⲁⲣⲉⲧⲙⲛⲧⲙⲁⲓⲭⲣⲏⲙⲁ	.	.
ⲛⲧⲟⲟⲩ	ϩⲁⲡⲉⲥⲏⲧ	ⲉⲩϩⲏⲡ	ⲉ|ⲩ|ϩⲏⲡ
ⲙⲙⲟϥ	ⲉⲩϫⲱ	ⲁⲩⲧⲟⲩⲛⲟⲥϥ	ⲁ|ⲩ|ⲧⲟⲩⲛⲟⲥ|ϥ
·	ⲧⲁⲕⲟϥ	ⲉϣⲁⲣⲉⲡⲣⲱⲙⲉ	ⲉ|ϣⲁⲣⲉ|ⲡ|ⲣⲱⲙⲉ
ⲛⲧⲉⲛⲧⲟⲗⲏ	ⲛⲧⲟⲟⲧⲟⲩ	ⲛⲧⲉϫⲓϩⲛⲟ	ⲛ|ⲧⲉ|ϫⲓ|ϩⲛⲟ
ⲛⲧⲉϥϣⲧⲏⲛ	ⲛⲁϥ	ⲛϥⲧⲁⲁⲥ	ⲛ|ϥ|ⲧⲁⲁ|ⲥ
ⲁⲛϩⲉⲛⲉⲃⲓⲏⲛ	ⲛⲓⲙ	ⲉϩⲟⲩⲉⲣⲱⲙⲉ	ⲉϩⲟⲩⲉ|ⲣⲱⲙⲉ
ⲛⲁⲡⲁ	.	ⲡⲁⲏⲥⲉ	ⲡⲁⲏⲥⲉ
.	ⲅⲁⲣ	ⲁⲧⲉⲥϩⲓⲙⲉ	ⲁ|ⲧⲉ|ⲥϩⲓⲙⲉ
ⲛⲛⲉϥⲭⲣⲏⲙⲁ	ⲁϥⲧⲁⲁⲩ	ⲧⲏⲣⲟⲩ	ⲧⲏⲣ|ⲟⲩ
ⲛⲓⲙ	ⲡⲉⲧⲥⲙⲁⲙⲁⲁⲧ	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ
—	ϩⲛⲟⲩϣⲧⲟⲣⲧⲣ	ⲙⲱⲛⲟⲛ	ⲙⲱⲛⲟⲛ
ⲉⲣⲟ	·	ⲙⲙⲓⲛⲙⲙⲟ	ⲙⲙⲓⲛⲙⲙⲟ
ⲡⲣⲟⲥⲕⲁⲣⲧⲉⲣⲉⲓ	ⲉⲧⲃⲉ	ⲉⲣⲟϥ	ⲉⲣⲟ|ϥ
ⲉⲧⲥⲏϩ	ϫⲱⲱⲙⲉ	ϩⲙⲡⲉⲓ	ϩⲙ|ⲡⲉⲓ
·	ⲉⲣⲟⲟⲩ	ⲁϥϯⲣⲁⲛ	ⲁ|ϥ|ϯⲣⲁⲛ
ⲛⲁⲩ	ⲛⲧⲉⲣⲟⲩⲥⲱⲧⲙ	.	.
ⲡⲙⲏⲏϣⲉ	ⲁϥϫⲓⲧϥ	.	.
ⲇⲉ	ⲛⲧⲓⲕⲉϩⲉ	ⲙⲡⲓϣⲁϫⲉ	ⲙ|ⲡⲓ|ϣⲁϫⲉ
ⲛϭⲓⲡϫⲟⲉⲓⲥ	ϩⲱⲱϥ	ⲁϥⲃⲱⲕ	ⲁ|ϥ|ⲃⲱⲕ
ⲙⲛⲁⲛⲧⲓⲭⲣⲓⲥⲧⲟⲥ	·	ⲛⲓⲙ	ⲛⲓⲙ
ⲉⲧⲃⲉⲡⲁⲓ	ϯⲧⲏⲩⲧⲛ	ⲁⲡⲛⲟⲩⲧⲉ	ⲁ|ⲡ|ⲛⲟⲩⲧⲉ
ⲉⲛⲉⲧϩⲏⲡ	ⲁⲩⲱ	ϩⲙⲡⲕⲁⲕⲉ	ϩⲙ|ⲡ|ⲕⲁⲕⲉ
ⲁⲛⲟⲛ	ⲛⲉⲧⲙⲏⲛ	ⲇⲉ	ⲇⲉ
ϫⲉⲡⲇⲱⲣⲟⲛ	ⲉⲧⲉϣϣⲉ	ⲛⲁⲙⲉ	ⲛⲁⲙⲉ
ϫⲉⲡⲇⲱⲣⲟⲛ	ⲉⲧⲉϣϣⲉ	ⲛⲁⲙⲉ	ⲛⲁⲙⲉ
ⲕⲉⲥⲛⲏⲩ	ⲛⲁⲓ	.	.
.	ⲁⲛϭⲟⲟⲗⲛ	ϩⲙⲡⲉⲕⲣⲁⲛ	ϩⲙ|ⲡⲉⲕ|ⲣⲁⲛ
.	ϩⲓⲧⲟⲟⲧϥ	ⲛⲧⲁⲡⲁⲓϣⲱⲡⲉ	ⲛⲧ|ⲁ|ⲡⲁⲓ|ϣⲱⲡⲉ
ⲉⲃⲏⲇⲥⲁⲓⲇⲁⲛ	ⲁⲩⲉⲓⲛⲉ	ⲁⲩⲱ	ⲁⲩⲱ
ⲙⲛⲟⲩⲙⲛⲧⲁⲧⲥⲃⲱ	ⲛϩⲉⲛϩⲃⲏⲩⲉ	·	·
ⲉϫⲱⲟⲩ	ⲛⲧⲟⲣⲅⲏ	ⲛⲙⲙⲁⲩ	ⲛⲙⲙⲁ|ⲩ
ⲉϫⲱϥ	ⲉⲃⲟⲗ	ⲁϥⲉⲓ	ⲁ|ϥ|ⲉⲓ
ⲛⲧⲉⲩⲁⲡⲉ	ϩⲛⲟⲩⲙⲁⲕϩ	·	·
ϩⲓⲧⲛⲧⲁⲥⲡⲉ	ⲛⲟⲩϣⲁϫⲉ	ⲉⲧⲉⲧⲛϣⲁⲛⲧⲙϯ	ⲉⲧⲉⲧⲛϣⲁⲛ|ⲧⲙ|ϯ
.	ⲉϥⲙⲟⲟϣⲉ	ⲁⲩⲱ	ⲁⲩⲱ
ⲉⲩⲥϩⲓⲙⲉ	·	ⲧⲉ	ⲧⲉ
