ⲥⲥϩⲟⲩⲟⲣⲧ	ϩⲛⲧⲙⲏⲧⲉ	ⲛϭⲓⲧⲉⲧⲛⲁϫⲓϩⲣⲁⲥ	ⲛϭⲓ|ⲧ|ⲉⲧ|ⲛⲁ|ϫⲓϩⲣⲁ|ⲥ
ⲉⲛⲧⲉⲧⲛⲁⲛⲁⲕⲣⲓⲛⲉⲗⲁⲁⲩ	ⲉⲧⲃⲉⲧⲥⲩⲛⲉⲓⲇⲏⲥⲓⲥ	ⲁⲛ	ⲁⲛ
ⲉⲛⲧⲉⲧⲛⲁⲛⲁⲕⲣⲓⲛⲉⲗⲁⲁⲩ	ⲉⲧⲃⲉⲧⲥⲩⲛⲉⲓⲇⲏⲥⲓⲥ	ⲁⲛ	ⲁⲛ
ⲙⲙⲁⲧⲉ	ⲁⲩⲣϩⲁϩ	ⲙⲛⲛϩⲗⲗⲟ	ⲙⲛ|ⲛ|ϩⲗⲗⲟ
ⲉⲛⲣⲱⲙⲉ	ⲁⲩⲱ	.	.
ⲛϩⲟⲩⲟ	ⲛⲧⲉⲓϩⲉ	ⲉⲥϣⲁⲛϭⲱ	ⲉⲥϣⲁⲛ|ϭⲱ
ϩⲓⲧⲛⲧⲧⲁⲡⲣⲟ	ⲥⲛⲁⲩ	ⲙⲙⲛⲧⲣⲉ	ⲙ|ⲙⲛⲧⲣⲉ
ϩⲓⲧⲛⲧⲧⲁⲡⲣⲟ	ⲥⲛⲁⲩ	ⲙⲙⲛⲧⲣⲉ	ⲙ|ⲙⲛⲧⲣⲉ
·	ⲛⲧⲁⲥⲉⲩϩⲧⲏⲩⲧⲛ	ⲁⲩⲱ	ⲁⲩⲱ
ϩⲛⲟⲩϯⲧⲱⲛ	ⲛⲁⲧⲥⲱⲧⲙ	ⲉⲧⲟ	ⲉⲧ|ⲟ
ϩⲛⲟⲩⲡⲉⲓⲑⲉ	ⲛⲣⲱⲙⲉ	ⲛⲥⲟⲫⲓⲁ	ⲛ|ⲥⲟⲫⲓⲁ
ⲛⲧϩⲉ	ⲙⲙⲟⲟⲩ	ⲉϣⲁⲩⲥⲩⲣⲉ	ⲉ|ϣⲁ|ⲩ|ⲥⲩⲣⲉ
ⲛⲁϯϩⲏⲩ	·	ⲙⲙⲟϥ	ⲙⲙⲟ|ϥ
.	ⲇⲉ	ⲡⲉⲧⲣⲟⲥ	ⲡⲉⲧⲣⲟⲥ
.	ⲇⲉ	ⲡⲉⲧⲣⲟⲥ	ⲡⲉⲧⲣⲟⲥ
ⲥⲣⲛⲟⲉⲓⲕ	ⲁⲩⲉⲓⲛⲉ	.	.
ⲛⲛⲉⲧϫⲟⲥⲉ	.	ⲛϩⲏⲧ	ⲛϩⲏⲧ
ⲡⲉⲛⲧⲁⲣⲟⲩⲱ	ⲙⲡⲟⲩⲣⲟ	ⲛⲛⲁⲩ	ⲛⲁ|ⲩ
ⲡⲉⲛⲧⲁⲣⲟⲩⲱ	ⲙⲡⲟⲩⲣⲟ	ⲛⲛⲁⲩ	ⲛ|ⲛⲁⲩ
ⲁⲩⲱ	ⲉⲃⲟⲗ	ⲁⲩⲡⲱⲧ	ⲁ|ⲩ|ⲡⲱⲧ
ⲁⲩⲱ	ⲉⲃⲟⲗ	ⲁⲩⲡⲱⲧ	ⲁ|ⲩ|ⲡⲱⲧ
ⲛⲛⲓϣⲁϫⲉ	ⲥⲟⲟⲩⲛ	ϫⲉⲡϫⲟⲉⲓⲥ	ϫⲉ|ⲡ|ϫⲟⲉⲓⲥ
ⲇⲉ	ϩⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ	ⲛⲧⲉⲧⲛϩⲉⲛⲥⲁⲃⲉ	ⲛⲧⲉⲧⲛ|ϩⲉⲛ|ⲥⲁⲃⲉ
ϫⲉⲟⲩⲁ	ⲛϩⲏⲧⲧⲏⲩⲧⲛ	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ
ⲛϩⲏⲧⲟⲩ	ⲛⲧⲁϥⲁⲣⲛⲁ	·	·
ⲛϩⲏⲧⲟⲩ	ⲛⲧⲁϥⲁⲣⲛⲁ	·	·
ⲛⲥⲱⲟⲩ	ⲛⲧⲉ	·	·
ⲉⲩⲉⲓⲛⲉ	ⲙⲡⲣⲣϩⲉⲛⲡⲣⲁⲝⲓⲥ	ⲛⲛⲁⲛⲁⲅⲅⲉⲗⲟⲥ	ⲛ|ⲛⲁ|ⲛ|ⲁⲅⲅⲉⲗⲟⲥ
ⲉⲝⲉⲥⲧⲉⲓ	ⲛⲓⲙ	ⲉⲣϩⲱⲃ	ⲉ|ⲣϩⲱⲃ
ⲉⲝⲉⲥⲧⲉⲓ	ⲛⲓⲙ	ⲉⲣϩⲱⲃ	ⲉ|ⲣϩⲱⲃ
ⲡⲉϫⲡⲓⲟ	ⲡⲉϫⲉⲡϩⲗⲗⲟ	.	.
ⲉⲃⲟⲗ	ⲉⲛⲥⲱϣⲉ	ϫⲉⲉⲩⲉⲃⲱⲕ	ϫⲉ|ⲉ|ⲩ|ⲉ|ⲃⲱⲕ
ⲙⲛⲡⲉϥϣⲏⲣⲉ	ⲉⲣⲟⲛ	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ
ⲛϥⲧⲁⲕⲉⲛⲉϭⲙⲏⲩ	ⲙⲡⲙⲁ	ⲛϥϯ	ⲛ|ϥ|ϯ
ⲙⲡⲟⲩⲟⲉⲓⲛ	ⲉⲟⲩⲁ	ⲁϥⲟⲩⲱⲛⲁϩ	ⲁ|ϥ|ⲟⲩⲱⲛⲁϩ
ⲁⲩⲱ	ⲡⲓⲥⲕⲁⲣⲓⲱⲧⲏⲥ	ⲓⲟⲩⲇⲁⲥ	ⲓⲟⲩⲇⲁⲥ
ⲙⲛⲛⲟⲉⲓⲕ	ⲙⲛⲙⲁⲗⲁⲕⲟⲥ	ⲟⲩⲇⲉ	ⲟⲩⲇⲉ
ⲉⲧⲛⲁⲛⲟⲩϥ	ⲛⲧⲁⲧⲁⲓ	ⲉⲧϩⲛⲛⲟⲩⲃⲁⲗ	ⲉⲧ|ϩⲛ|ⲛⲟⲩ|ⲃⲁⲗ
ⲇⲉ	ⲛⲧⲉⲛⲧⲁⲥϣⲉⲡϣⲡⲧⲏⲩⲧⲛ	ⲟⲛ	ⲟⲛ
ⲡⲱϩⲧ	ⲉϩⲣⲁⲓ	ⲙⲡⲉϥⲥⲙⲟⲩ	ⲙ|ⲡⲉϥ|ⲥⲙⲟⲩ
ⲙⲙⲁⲧⲉ	·	ⲁⲛ	ⲁⲛ
ⲙⲙⲁⲧⲉ	·	ⲁⲛ	ⲁⲛ
ⲛⲥⲓⲟⲩⲣ	ⲙⲡⲛⲟⲩⲧⲉ	ⲉⲧⲃⲉⲧⲙⲛⲧⲉⲣⲟ	ⲉⲧⲃⲉ|ⲧ|ⲙⲛⲧⲉⲣⲟ
ϣⲁⲛⲉⲕⲣⲱⲙⲉ	ⲉⲣⲟⲟⲩ	ⲛⲅⲧⲁⲟⲩⲟ	ⲛ|ⲅ|ⲧⲁⲟⲩⲟ
ⲛⲥⲁⲣⲝ	ⲙⲙⲟϥ	ϣⲟⲩϣⲟⲩ	ϣⲟⲩϣⲟⲩ
ⲉⲓⲧⲉ	ⲉⲓⲧⲉ	ⲟⲩⲉⲉⲓⲉⲛⲓⲛ	ⲟⲩⲉⲉⲓⲉⲛⲓⲛ
ϩⲁⲛⲉⲛⲧⲁⲛⲁⲁⲩ	.	ϩⲛⲧⲉⲛϭⲓⲛⲱⲛⲁϩ	ϩⲛ|ⲧⲉⲛ|ϭⲓⲛⲱⲛⲁϩ
·	ⲛⲁⲛ	ⲙⲁⲣⲛϯⲥⲃⲱ	ⲙⲁⲣ|ⲛ|ϯⲥⲃⲱ
:	ⲁⲩⲧⲟⲩ	ⲧⲟⲩ	ⲧⲟⲩ
ⲥⲉⲛⲁⲛⲉϫ	ⲉⲃⲟⲗ	ⲇⲁⲓⲙⲱⲛⲓⲟⲛ	ⲇⲁⲓⲙⲱⲛⲓⲟⲛ
ⲡⲉ	ϫⲛⲟⲩⲉⲃⲟⲗ	.	.
ⲁⲩⲧⲟⲩ	ⲉⲧⲃⲉⲡⲁⲓ	:	:
·	ϫⲉⲉⲃⲟⲗ	ⲛⲧⲁϥϫⲱⲕ	ⲛⲧ|ⲁ|ϥ|ϫⲱⲕ
·	ⲙⲙⲟⲥ	ϯϫⲱ	ϯ|ϫⲱ
ⲁⲩⲱ	ⲉϩⲟⲩⲛ	ⲁϥⲃⲱⲕ	ⲁ|ϥ|ⲃⲱⲕ
·	ⲉⲩⲟⲩⲁⲁⲃ	ⲁⲩϩⲁⲣⲉϩ	ⲁ|ⲩ|ϩⲁⲣⲉϩ
ⲉⲧⲥⲏϩ	·	ϩⲛⲛⲉⲅⲣⲁⲫⲏ	ϩⲛ|ⲛⲉ|ⲅⲣⲁⲫⲏ
·	ⲛⲉϥϣⲗⲏⲗ	ⲁⲗⲗⲁ	ⲁⲗⲗⲁ
ⲙⲡⲧⲏⲣϥ	ϩⲙⲡⲉⲧⲉⲛϥϣⲟⲟⲡ	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ
ⲅⲁⲣ	.	ⲁⲛ	ⲁⲛ
ⲡⲟⲩⲁ	·	ⲡⲟⲩⲁ	ⲡ|ⲟⲩⲁ
ⲡⲟⲩⲁ	·	ⲡⲟⲩⲁ	ⲡ|ⲟⲩⲁ
ϫⲉϩⲙⲡⲉⲕⲣⲁⲛ	ⲛϩⲉⲛⲁⲣⲭⲏ	ⲁⲛϫⲓ	ⲁ|ⲛ|ϫⲓ
ⲟⲩⲙⲛⲧⲥⲟϭ	ⲁⲛ	ⲛⲁϥ	ⲛⲁ|ϥ
ⲟⲩⲙⲛⲧⲥⲟϭ	ⲁⲛ	ⲛⲁϥ	ⲛⲁ|ϥ
ϩⲓϫⲙⲡⲕⲁϩ	ϫⲉϩⲉⲛⲟⲩⲟⲉⲓⲛ	·	·
ⲛⲧⲉⲡⲛⲟⲩⲧⲉ	.	ϫⲉⲛⲧⲁϥⲣⲟⲩ	ϫⲉ|ⲛⲧ|ⲁ|ϥ|ⲣ|ⲟⲩ
ⲛϭⲓⲡⲣⲣⲟ	ⲛⲉⲝⲟⲩⲥⲓⲁ	ⲉⲧⲟ	ⲉⲧ|ⲟ
ⲛⲧϩⲉ	·	ⲉⲧⲉⲣⲉⲛⲣⲉϥⲣⲡⲉⲧϩⲟⲟⲩ	ⲉⲧⲉⲣⲉ|ⲛ|ⲣⲉϥⲣⲡⲉⲧϩⲟⲟⲩ
ⲛⲛⲉϣⲡⲏⲓ	ⲁϩⲉⲣⲁⲧϥ	ⲉⲧⲙⲙⲁⲩ	ⲉⲧ|ⲙⲙⲁⲩ
.	ⲅⲁⲣ	ⲡϩⲙϩⲁⲗ	ⲡ|ϩⲙϩⲁⲗ
ⲛϭⲓⲡⲉⲧⲛⲁⲡⲁⲣⲁⲇⲓⲇⲟⲩ	.	ⲙⲙⲟⲓ	ⲙⲙⲟ|ⲓ
ⲛⲁⲥⲛⲏⲩ	ⲛⲥⲟⲫⲟⲥ	ϫⲉⲙⲛϩⲁϩ	ϫⲉ|ⲙⲛ|ϩⲁϩ
ⲣⲟⲉⲓⲥ	ϩⲛⲧⲡⲓⲥⲧⲓⲥ	ⲁϩⲉⲣⲁⲧⲧⲏⲩⲧⲛ	ⲁϩⲉⲣⲁⲧ|ⲧⲏⲩⲧⲛ
·	ⲧⲁⲥⲟⲣⲙⲉⲧ	ⲏ	ⲏ
ϥⲛⲁⲡⲁⲣⲁⲇⲓⲇⲟⲩ	ⲛϣⲏⲣⲉ	ⲛⲟⲩϣⲏⲣⲉ	ⲛ|ⲟⲩ|ϣⲏⲣⲉ
.	ⲛⲧⲉⲣⲉϥⲕⲧⲟϥ	ⲇⲉ	ⲇⲉ
ϫⲉⲉⲛⲉ	ⲁϥⲙⲟⲩ	ⲏⲇⲏ	ⲏⲇⲏ
.	ⲙⲡⲣⲕⲱⲗⲩϣⲁϫⲉ	ⲁⲩⲱ	ⲁⲩⲱ
ⲉⲩϣⲁϫⲉ	ⲉⲣⲟⲓ	ⲁϫⲓϥ	ⲁϫⲓ|ϥ
ⲁϥⲙⲟⲩⲧⲉ	ⲡⲉⲥⲧⲣⲁⲧⲏⲗⲁⲧⲏⲥ	ⲉϩⲣⲱⲙⲁⲛⲟⲥ	ⲉ|ϩⲣⲱⲙⲁⲛⲟⲥ
ⲛⲧⲉⲧⲛⲛⲁⲩ	ⲁⲩⲱ	.	.
ϩⲉⲛⲕⲟⲩⲓ	ⲉⲧⲃⲉⲧⲉϥⲭⲣⲓⲁ	ⲛⲁϥ	ⲛⲁ|ϥ
ⲧⲉ	ⲙⲛⲛⲉⲓⲥϩⲁⲓ	ⲧⲉⲓϩⲓⲕⲱⲛ	ⲧⲉⲓ|ϩⲓⲕⲱⲛ
ⲛⲥⲉⲛⲟϫϥ	ⲉϣϫⲉ	ⲉⲧⲥⲁⲧⲉ	ⲉ|ⲧ|ⲥⲁⲧⲉ
ϩⲱⲥ	ⲁⲛ	ⲉⲛⲉⲓϩⲓⲟⲩⲉ	ⲉⲛⲉ|ⲉ|ⲓ|ϩⲓⲟⲩⲉ
ⲙⲡⲛⲟⲩⲧⲉ	ⲓⲏⲥⲟⲩⲥ	ⲙⲛⲡⲉⲛϫⲟⲉⲓⲥ	ⲙⲛ|ⲡⲉⲛ|ϫⲟⲉⲓⲥ
ⲙⲡⲛⲟⲩⲧⲉ	ⲓⲏⲥⲟⲩⲥ	ⲙⲛⲡⲉⲛϫⲟⲉⲓⲥ	ⲙⲛ|ⲡⲉⲛ|ϫⲟⲉⲓⲥ
ⲛϩⲟⲟⲩ	.	ⲛϥⲧⲱⲟⲩⲛ	ⲛ|ϥ|ⲧⲱⲟⲩⲛ
ⲁⲛⲕⲟⲟⲩⲉ	ϩⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ	ⲉⲛⲧⲁⲩⲛⲕⲟⲧⲕ	ⲉⲛⲧ|ⲁ|ⲩ|ⲛⲕⲟⲧⲕ
ⲣϩⲙϩⲁⲗ	ⲛⲁⲩ	ⲛⲛⲉⲧϣⲟⲟⲡ	ⲛ|ⲛ|ⲉⲧ|ϣⲟⲟⲡ
ϩⲛⲟⲩϩⲛⲁⲁⲩ	ⲧⲁⲣⲉⲉⲓⲙⲉ	ⲧⲏⲣⲟⲩ	ⲧⲏⲣ|ⲟⲩ
ⲙⲡⲓⲥⲣⲁⲏⲗ	ⲟⲛ	ⲁⲩⲱ	ⲁⲩⲱ
ⲧⲉ	ⲉϯⲧⲱϣ	ⲧϩⲉ	ⲧ|ϩⲉ
ⲙⲁⲣⲉϥϥⲓ	ⲇⲉ	ⲉϥϣⲁⲛⲉⲣⲏⲧ	ⲉϥϣⲁⲛ|ⲉⲣⲏⲧ
ⲉⲧⲙⲙⲁⲩ	ⲉⲡⲕⲁϩⲛⲛⲉⲩϫⲁϫⲉ	ⲉϥϣⲁϫⲉ	ⲉ|ϥ|ϣⲁϫⲉ
ϩⲛⲧⲉϥⲥⲃⲱ	ⲉⲓⲥ	ϫⲉⲥⲱⲧⲙ	ϫⲉ|ⲥⲱⲧⲙ
ⲧⲱϭⲉ	ⲛⲑⲉⲱⲇⲱⲣⲟⲥ	ⲉⲡⲕⲁϩ	ⲉ|ⲡ|ⲕⲁϩ
ⲉϥⲡⲁϩⲧ	·	ⲉϫⲙⲡⲉϥϩⲟ	ⲉϫⲙ|ⲡⲉϥ|ϩⲟ
ⲁϥⲟⲩⲁϩϥ	ϩⲛⲧⲉϩⲓⲏ	ⲛⲥⲱϥ	ⲛⲥⲱ|ϥ
ϩⲁⲟⲩⲙⲏⲏϣⲉ	ⲉϥⲛⲏⲩ	.	.
ⲙⲙⲟⲥ	ⲙⲡⲣⲧⲣⲉⲣⲱⲙⲉ	ⲁⲛ	ⲁⲛ
ⲛⲛⲉϥⲕⲧⲟϥ	ⲁⲩⲱ	ⲉⲣⲟⲛ	ⲉⲣⲟ|ⲛ
ϭⲉ	ϩⲙⲡⲉⲧⲛⲥⲱⲙⲁ	ⲙⲡⲛⲟⲩⲧⲉ	ⲙ|ⲡ|ⲛⲟⲩⲧⲉ
ⲛⲥⲱϥ	ⲛⲥⲁⲡⲉⲧⲣⲟⲥ	.	.
ⲁⲛ	ⲛⲥⲱϥ	ⲉⲡⲉⲧⲛⲕⲱⲧⲉ	ⲉ|ⲡ|ⲉⲧ|ⲛ|ⲕⲱⲧⲉ
.	ⲁⲛ	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ
ⲇⲉ	ⲥⲉⲛⲁⲟⲩⲱⲥϥ	ⲛⲉⲡⲣⲟⲫⲏⲧⲓⲁ	ⲛⲉ|ⲡⲣⲟⲫⲏⲧⲓⲁ
ⲁⲩⲱ	ϩⲁⲣⲱϥ	ⲁⲩⲕⲁⲁⲩ	ⲁ|ⲩ|ⲕⲁⲁ|ⲩ
ⲙⲛⲡϫⲓⲟⲩⲉ	ⲙⲛⲡϭⲟⲗ	·	·
ⲡⲉ	·	ⲡϫⲟⲉⲓⲥ	ⲡ|ϫⲟⲉⲓⲥ
ϫⲛⲉⲟⲩϩⲗⲗⲟ	ⲉⲓⲛⲉ	ϫⲉⲉⲣϣⲁⲛⲟⲩⲥⲟⲛ	ϫⲉ|ⲉⲣϣⲁⲛ|ⲟⲩ|ⲥⲟⲛ
ⲛⲟⲩⲛⲟϭ	ⲁϥϩⲱⲛ	ⲛϣⲡⲏⲣⲉ	ⲛ|ϣⲡⲏⲣⲉ
.	ⲉⲩⲃⲁⲣⲃⲁⲣⲟⲥ	ⲁⲩⲱ	ⲁⲩⲱ
ⲛⲟⲩⲟⲛ	ϣⲁϩⲣⲁⲓ	ⲛⲓⲙ	ⲛⲓⲙ
.	ⲉⲧⲣⲉⲩⲧⲟϣⲟⲩ	ⲏ	ⲏ
ⲉⲧⲉⲛⲁⲓ	ⲛϥϩⲁⲣⲉϩ	ⲛⲉ	ⲛⲉ
ⲡⲣϣⲱⲛ	ⲉϣⲁⲣⲉϭⲟⲟⲗⲉ	,	,
ⲉⲧⲃⲉⲟⲩ	ⲛⲁⲩ	ⲥⲙⲟⲕϩ	ⲥ|ⲙⲟⲕϩ
ⲛⲓⲙ	ⲧⲟⲟⲧⲟⲩ	ⲉⲧⲛⲁⲥⲟⲟⲩⲧⲛ	ⲉⲧ|ⲛⲁ|ⲥⲟⲟⲩⲧⲛ
·	ⲛⲛⲉⲓⲇⲱⲗⲟⲛ	ⲁϥϣⲙϣⲉ	ⲁ|ϥ|ϣⲙϣⲉ
ⲕⲁⲧⲁⲛⲕⲁⲛⲱⲛ	·	ⲛⲧⲉⲕⲕⲗⲏⲥⲓⲁ	ⲛ|ⲧ|ⲉⲕⲕⲗⲏⲥⲓⲁ
·	ⲛϭⲓⲡⲣⲣⲟ	ⲁϥⲕⲉⲗⲉⲩⲉ	ⲁ|ϥ|ⲕⲉⲗⲉⲩⲉ
ϣⲁⲛⲧⲟⲩⲁⲁⲩ	ⲛⲉⲛⲟⲭⲟⲥ	ⲙⲁⲩⲁⲁⲩ	ⲙⲁⲩⲁⲁ|ⲩ
ⲡⲉ	.	ⲓⲁⲉⲓⲣⲟⲥ	ⲓⲁⲉⲓⲣⲟⲥ
ϩⲙⲡⲉⲥⲡⲉⲣⲙⲁ	ⲁⲃⲣⲁϩⲁⲙ	ⲙⲡⲉⲛⲉⲓⲱⲧ	ⲙ|ⲡⲉ|ⲛ|ⲉⲓⲱⲧ
ⲉⲧⲥⲏϩ	ⲉϥϫⲓ	ϫⲉⲟⲩⲛⲛⲟⲃⲉ	ϫⲉ|ⲟⲩⲛ|ⲛⲟⲃⲉ
ϫⲉⲡⲉⲧⲛⲁϥⲓ	ⲙⲛⲟⲩⲛⲟϭⲛⲉϭ	ϩⲁⲟⲩⲥⲱϣ	ϩⲁ|ⲟⲩ|ⲥⲱϣ
ⲡⲉϥⲥⲧⲁⲩⲣⲟⲥ	ⲁϥⲛⲧϥ	ⲁⲩⲱ	ⲁⲩⲱ
ⲛⲧⲁⲧⲉⲧⲛⲧⲟϣϥ	ⲉⲧⲣⲉⲥⲣⲡⲉⲥϩⲱⲃ	ⲛⲁⲥ	ⲛⲁ|ⲥ
ⲁⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲙⲛⲡⲉϥⲥⲧⲣⲁⲧⲉⲩⲙⲁ	ⲡⲣⲣⲟ	ⲡ|ⲣⲣⲟ
ⲙⲛⲡⲟⲩⲛⲟϥ	ⲇⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
ⲉⲡⲉⲓⲇⲏ	ϩⲉⲛⲙⲁⲉⲓⲛ	ⲛⲓⲟⲩⲇⲁⲓ	ⲛ|ⲓⲟⲩⲇⲁⲓ
ⲇⲉ	ⲙⲡⲉⲧϩⲟⲟⲩ	ⲙⲡⲉϥⲣⲗⲁⲁⲩ	ⲙ|ⲡⲉϥ|ⲣⲗⲁⲁⲩ
ⲁϥⲕⲁ	ⲛⲁⲩ	ⲛⲉⲩⲛⲟⲃⲉ	ⲛⲉⲩ|ⲛⲟⲃⲉ
ⲧⲡⲟⲣⲛⲏ	ⲁⲩⲱ	ⲡⲛⲟⲉⲓⲕ	ⲡ|ⲛⲟⲉⲓⲕ
ⲁϥⲃⲱⲕ	ⲉⲛⲧⲟϣ	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ
ⲙⲁⲣⲉϥⲡⲱⲣϫ	ⲁⲛ	ⲉⲛϥⲟ	ⲉ|ⲛ|ϥ|ⲟ
ϫⲉⲉⲛⲉⲁϥⲱⲥⲕ	.	ϫⲓⲛⲁϥⲙⲟⲩ	ϫⲓⲛ|ⲁ|ϥ|ⲙⲟⲩ
ⲉⲧϩⲁⲣⲉϩ	ⲙⲡⲛⲟⲩⲧⲉ	ⲉⲛⲉⲛⲧⲟⲗⲏ	ⲉ|ⲛ|ⲉⲛⲧⲟⲗⲏ
ϫⲉϩⲣⲁⲃⲃⲉⲓ	ⲁⲛⲁⲩ	.	.
ⲧⲉ	ⲙⲛⲡⲉⲧⲉϩⲛⲁⲥ	ⲉϩⲙⲟⲟⲥ	ⲉ|ϩⲙⲟⲟⲥ
ⲙⲙⲁⲩ	.	ⲛⲟⲩϩⲟⲩⲉⲉⲩⲥⲭⲩⲙⲟⲥⲩⲛⲏ	ⲛ|ⲟⲩ|ϩⲟⲩⲉ|ⲉⲩⲥⲭⲩⲙⲟⲥⲩⲛⲏ
ⲛⲛⲟⲩⲃ	ⲛⲭⲁⲣⲓⲥⲙⲁ	ⲛⲥⲉⲧⲁⲁⲩ	ⲛ|ⲥⲉ|ⲧⲁⲁ|ⲩ
ϩⲁⲧϩⲏ	ⲟⲩⲇⲉ	ⲛⲧⲉⲩⲛⲟⲩ	ⲛ|ⲧⲉ|ⲩⲛⲟⲩ
ⲉⲥϩⲏⲙ	ⲁⲩⲱ	.	.
ⲙⲡⲓⲥⲧⲟⲥ	ⲛⲛⲟϭ	ⲉⲟ	ⲉ|ⲟ
ⲙⲛⲟⲩⲟⲛ	ⲉⲧⲛⲁϫⲁϩⲙⲟⲩ	ⲛⲓⲙ	ⲛⲓⲙ
ⲛⲁⲕ	ⲁⲗⲗⲁ	·	·
ⲛⲛⲉⲛⲧⲁⲩϫⲟⲟⲥ	ϫⲉⲛⲧⲟⲟⲩ	ⲛⲏⲧⲛ	ⲛⲏ|ⲧⲛ
ϩⲁⲧⲉⲑⲁⲗⲁⲥⲥⲁ	ⲁⲩⲱ	.	.
ϩⲉ	ⲧⲉ	ⲁⲛ	ⲁⲛ
ⲁⲩⲥⲧⲁⲩⲣⲟⲩ	ⲙⲙⲟϥ	ⲇⲉ	ⲇⲉ
ⲉⲩⲧⲛⲧⲱⲛ	ⲙⲡⲉϩⲟⲟⲩ	ⲉⲡⲟⲩⲟⲉⲓⲛ	ⲉ|ⲡ|ⲟⲩⲟⲉⲓⲛ
ⲉⲩⲧⲛⲧⲱⲛ	ⲙⲡⲉϩⲟⲟⲩ	ⲉⲡⲟⲩⲟⲉⲓⲛ	ⲉ|ⲡ|ⲟⲩⲟⲉⲓⲛ
ⲛⲗⲓⲧⲟⲩⲣⲅⲓⲁ	ⲙⲙⲟⲟⲩ	ⲛⲉⲧⲛⲉⲓⲣⲉ	ⲛⲉⲧⲛ|ⲉⲓⲣⲉ
ⲉⲧⲥⲏϩ	ϫⲉⲁⲡϣⲟⲣⲡ	.	.
·	ϫⲉⲟⲩ	ⲉⲛⲛⲁϫⲟⲟⲥ	ⲉ|ⲛ|ⲛⲁ|ϫⲟⲟ|ⲥ
·	ϫⲉⲟⲩ	ⲉⲛⲛⲁϫⲟⲟⲥ	ⲉ|ⲛ|ⲛⲁ|ϫⲟⲟ|ⲥ
ⲉⲣⲙⲟⲛⲁⲭⲟⲥ	ϭⲉ	ⲡⲉⲧⲛⲁϩⲉ	ⲡ|ⲉⲧ|ⲛⲁ|ϩⲉ
ⲛⲥⲱⲧⲉ	ϫⲉⲕⲁⲁⲥ	.	.
ⲛⲉⲕⲡⲗⲁⲛⲁ	ⲉⲕϫⲱ	ⲁⲛ	ⲁⲛ
ⲙⲙⲓⲛⲙⲙⲟⲛ	ⲟⲩⲧⲉ	·	·
ⲡⲉϫⲁϥ	ϫⲉⲡⲉⲧⲛⲁⲛⲟⲩϫⲉ	ⲛⲁⲩ	ⲛⲁ|ⲩ
.	ⲇⲉ	ⲉⲧⲃⲉⲛⲉⲧⲙⲟⲟⲩⲧ	ⲉⲧⲃⲉ|ⲛ|ⲉⲧ|ⲙⲟⲟⲩⲧ
ϯⲙⲉⲉⲩⲉ	ϫⲉⲛⲁⲛⲟⲩⲡⲁⲓ	ϭⲉ	ϭⲉ
ϩⲛⲧⲉⲩⲙⲛⲧϣⲁϥⲧⲉ	ϩⲣⲁⲓϩⲛⲁⲛⲟⲙⲓⲁ	·	·
ϩⲛⲟⲩⲟⲛ	ⲁⲛ	ⲛⲓⲙ	ⲛⲓⲙ
ⲥⲉⲣⲙⲛⲧⲣⲉ	.	ⲉⲣⲟⲕ	ⲉⲣⲟ|ⲕ
ⲉⲥⲕⲏⲃ	ⲛⲁϥ	ϩⲁϩⲉⲛⲉⲗⲁⲭⲓⲥⲧⲟⲛ	ϩⲁ|ϩⲉⲛ|ⲉⲗⲁⲭⲓⲥⲧⲟⲛ
ⲛⲁⲗⲫⲁⲓⲟⲥ	ϩⲓⲡⲉϥⲧⲉⲗⲱⲛⲓⲟⲛ	ⲉϥϩⲙⲟⲟⲥ	ⲉ|ϥ|ϩⲙⲟⲟⲥ
ⲉⲃⲱⲕ	ⲉⲧⲙⲛⲧⲣⲣⲟ	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ
ⲙⲡϣⲟⲉⲓϣ	ⲛⲛⲉⲧⲟⲩⲉⲣⲏⲧⲉ	ⲉⲧϩⲁⲣⲟⲟⲩ	ⲉⲧ|ϩⲁⲣⲟ|ⲟⲩ
ⲓⲏⲥⲟⲩⲥ	ϩⲉⲛⲉⲃⲟⲗ	·	·
ϩⲛⲟⲩⲟⲣⲅⲏ	ⲙⲛⲟⲩⲁⲡⲓⲗⲏ	.	.
ⲉⲁϥⲕⲁⲧⲟⲟⲧϥ	.	ϩⲓϫⲱⲟⲩ	ϩⲓϫⲱ|ⲟⲩ
ϩⲛⲟⲩⲙⲛⲧⲣⲉϥⲧⲱϩ	ⲉⲩⲣⲁⲥⲟⲩ	ϫⲉⲁⲓⲛⲁⲩ	ϫⲉ|ⲁ|ⲓ|ⲛⲁⲩ
